sigungu,lat,lon,shelter_name,shelter_type,road_address,lot_address,area_m2,capacity,fans,aircons,rest_area,night_open,weekend_open,stay_open
영주시,36.8281071,128.6237454,영주1동행정복지센터,공공시설,경상북도 영주시 광복로 43-16 (영주동),-,131,60,6,2,-,아니오,아니오,아니오
영주시,36.8208157,128.6187753,영주2동행정복지센터,공공시설,경상북도 영주시 선비로181번길 10 (가흥동),-,150,37,5,4,-,아니오,아니오,아니오
성주군,35.90258,128.297715,성산3리마을회관,공공시설,"경상북도 성주군 성주읍 본성로  869 , 성산3리마을회관",-,82,20,2,1,-,아니오,아니오,아니오
성주군,35.9166576,128.2896549,성산5리마을회관,공공시설,경상북도 성주군 성주읍 성산7길 13-1,-,199,49,3,1,-,아니오,아니오,아니오
성주군,35.9217405,128.300719,삼산1리마을회관,공공시설,경상북도 성주군 성주읍 삼산1길 69-10,-,73,18,1,1,-,아니오,아니오,아니오
성주군,35.9334,128.2994,삼산2리마을회관,공공시설,경상북도 성주군 성주읍 삼산2길 18,-,41,10,1,1,-,아니오,아니오,아니오
경산시,35.8103,128.7537,동부동행정복지센터,공공시설,경상북도 경산시 백자로 46 (사동),-,100,100,0,3,-,예,예,아니오
성주군,35.854176,128.193185,신정리마을회관,공공시설,"경상북도 성주군 수륜면 신정2길  15 , 신정리경로회관",-,82,20,1,1,-,아니오,아니오,아니오
성주군,35.8628,128.182543,수성1리마을회관,공공시설,"경상북도 성주군 수륜면 수성1길  43 , 수성1리회관,경로당",-,206,51,1,1,-,아니오,아니오,아니오
성주군,35.872478,128.200826,송계2리마을회관,공공시설,"경상북도 성주군 수륜면 송계2길  11 , 송계2리경로당",-,80,20,1,1,-,아니오,아니오,아니오
성주군,35.8396184,128.1699505,봉양2리마을회관,공공시설,경상북도 성주군 수륜면 봉양로1길 131,-,85,21,1,1,-,아니오,아니오,아니오
경산시,35.827033,128.733951,중방동행정복지센터,공공시설,"경상북도 경산시 중방동 중앙초등길  62 ,  중방동주민센터 (중방동)",-,200,50,10,4,-,예,예,아니오
경산시,35.838107,128.810175,계림리마을회관,공공시설,"경상북도 경산시 자인면 계림길  1 , 계림리 마을회관",-,95,20,1,3,-,아니오,아니오,-
경산시,35.793311,128.875853,용성면행정복지센터,공공시설,경상북도 경산시 용성면 원효로  1423,-,120,30,12,8,-,예,예,아니오
안동시,36.559222,128.749626,마뜰작은도서관,공공시설,경상북도 안동시 전거리1길 93 (용상동행정복지센터),-,정보없음,15,3,1,-,아니오,아니오,아니오
영덕군,36.285984,129.372473,남정행정복지센터,공공시설,경상북도 영덕군 남정면 진불길 43,-,294.36,73,5,5,-,-,-,-
영덕군,36.53748,129.407092,영해행정복지센터,공공시설,경상북도 영덕군 영해면 예주3길 7 (영해면사무소),-,326.52,80,0,8,-,-,-,-
청도군,35.7206638,128.5936055,지슬1리,특정계층이용시설,경상북도 청도군 각북면 지슬1길 50-3,-,69.1,17,3,1,-,아니오,아니오,아니오
청도군,35.6887924,128.589845,각북면분회,특정계층이용시설,경상북도 청도군 각북면 헐티로 815-4,-,268,67,2,1,-,아니오,아니오,아니오
영주시,36.7130714,128.6975491,강동1리마을회관,공공시설,경상북도 영주시 평은면 강동로410번길 127,-,100,20,2,2,-,아니오,아니오,아니오
영덕군,36.3797047,129.4026441,금진1리,공공시설,경상북도 영덕군 강구면 번영길 231,-,124,31,3,1,-,아니오,아니오,아니오
고령군,35.679839,128.241909,쌍림면사무소,공공시설,경상북도 고령군 쌍림면대가야로 613,-,200,20,1,1,-,아니오,아니오,아니오
성주군,35.9189406,128.2896066,성주읍행정복지센터,공공시설,경상북도 성주군 성주읍 성주읍1길 13,-,552,30,5,2,-,아니오,아니오,아니오
문경시,36.6391778,128.256547,현리경로당,특정계층이용시설,경상북도 문경시 산양면 현리 335-2,-,85,30,2,1,-,아니오,아니오,-
성주군,35.929208,128.13583,봉두리마을쉼터,공공시설,경상북도 성주군 금수강산면 봉두길 13,-,56,20,4,1,-,-,-,-
안동시,36.567598,128.701352,안동시립중앙도서관,공공시설,경상북도 안동시 경북대로 426-36 (안동시립중앙도서관),-,정보없음,100,5,10,-,아니오,아니오,아니오
고령군,35.7253697,128.2627527,고령군청,공공시설,경상북도 고령군 대가야읍 왕릉로 55,-,50,5,1,1,-,-,예,-
의성군,36.450315,128.351884,다인면작은도서관,공공시설,경상북도 의성군 다인면 서부로 2798,-,정보없음,32,0,6,-,-,-,-
영덕군,36.399049,129.303391,달산행정복지센터,공공시설,경상북도 영덕군 달산면 팔각산로 1829,-,278.5,70,5,5,-,-,-,-
영덕군,36.546214,129.348357,창수행정복지센터,공공시설,경상북도 영덕군 창수면 신기길 5,-,264.84,65,5,5,-,-,-,-
경산시,35.9132142,128.8129462,경산시립도서관,공공시설,경상북도 경산시 하양읍문화로10길 15,-,4343,500,0,55,-,아니오,아니오,아니오
청송군,36.529636,129.051049,청송군립진보공공도서관,공공시설,경상북도 청송군 진보면 진보로 183-15 (청송군립진보공공도서관),-,1604,정보없음,5,10,-,-,-,-
영덕군,36.341656,129.271888,옥산3리,공공시설,경상북도 영덕군 달산면 수구만길 15,-,51,15,2,1,-,아니오,아니오,아니오
영덕군,36.357224,129.281997,옥산학구,공공시설,경상북도 영덕군 달산면 팔각산로 1141,-,73,22,3,1,-,아니오,아니오,아니오
포항시,35.96221,129.414394,오천읍행정복지센터,공공시설,경상북도 포항시 남구 오천읍 정몽주로 494-4,-,700,30,1,1,-,-,-,-
포항시,36.060956,129.380117,두호동행정복지센터,공공시설,경상북도 포항시 북구 삼호로 260 (두호동주민센터),-,187.52,40,10,4,-,-,-,-
안동시,36.566209,128.7353,안동시립웅부도서관,공공시설,경상북도 안동시 태사길 78 (안동시립웅부도서관),-,정보없음,50,1,10,-,아니오,아니오,아니오
영덕군,36.448349,129.281713,지품행정복지센터,공공시설,경상북도 영덕군 지품면 경동로 7153,-,256.12,63,5,5,-,-,-,-
포항시,36.033137,129.369488,청암작은도서관,공공시설,경상북도 포항시 북구 죽도로 82-2,-,276,30,2,2,-,-,-,-
포항시,36.049483,129.368564,중앙동행정복지센터,공공시설,경상북도 포항시 북구 학산로 54 (중앙동주민센터),-,306,30,10,5,-,-,-,-
의성군,36.300281,128.576231,봉양온누리터도서관,공공시설,경상북도 의성군 봉양면 도리원3길 27-8 (봉양온누리터),-,1205.1,276,0,19,-,-,예,-
안동시,36.560467,128.720167,책읽는기쁨작은도서관,공공시설,경상북도 안동시 제비원로 93 (안동시평생학습관),-,87.47,50,3,1,-,아니오,아니오,아니오
영덕군,36.508885,129.414423,축산행정복지센터,공공시설,경상북도 영덕군 축산면 도곡길 67 (축산면사무소),-,324.01,80,5,5,-,-,-,-
영덕군,36.602336,129.410668,병곡행정복지센터,공공시설,경상북도 영덕군 병곡면 병곡길 72 (병곡면사무소),-,271.68,66,5,5,-,-,-,-
영덕군,36.409484,129.372817,영덕읍행정복지센터,공공시설,경상북도 영덕군 영덕읍 우곡길 62 (영덕읍사무소),-,443,105,10,10,-,-,-,-
영양군,36.7251136,129.1281536,도계2리마을회관,공공시설,경상북도 영양군 일월면 무등길 250,-,79,30,2,1,-,아니오,-,아니오
영양군,36.706182,129.1406205,섬촌리마을회관,공공시설,경상북도 영양군 일월면 섬촌1길 27-8,-,95,30,2,1,-,아니오,-,아니오
영양군,36.7025306,129.1272551,일월면분회(할아버지경로당),공공시설,경상북도 영양군 일월면 영양로 2407-5,-,100,30,2,1,-,아니오,-,아니오
고령군,35.779377,128.232962,덕곡면사무소,공공시설,경상북도 고령군 덕곡면 덕운로 570,-,515,25,1,1,-,아니오,아니오,아니오
영양군,36.6965048,129.0656716,정족2리마을회관,공공시설,경상북도 영양군 청기면 청기로 1606,-,134,34,4,1,-,아니오,-,아니오
경산시,35.7951578,128.8752642,용성보건지소,공공시설,경상북도 경산시 용성면 용성당리1길 26,-,80,20,4,5,-,아니오,아니오,아니오
경산시,35.7940601,128.8752245,당리리마을회관,공공시설,경상북도 경산시 용성면 용성당리1길 11,-,60,30,5,1,-,-,아니오,-
경산시,35.7969087,128.8821811,덕천1리마을회관,공공시설,경상북도 경산시 용성면 덕천1길 15-1,-,60,30,5,1,-,-,아니오,-
경산시,35.793216,128.837387,남산면행정복지센터,공공시설,"경상북도 경산시 남산면 하남로  323 , 남산면사무소",-,40,12,7,4,-,예,예,아니오
경산시,35.946317,128.83655,와촌면행정복지센터,공공시설,"경상북도 경산시 와촌면 금송로  416 , 와촌면사무소",-,1639,30,10,5,-,예,예,아니오
경주시,35.992256,129.21857,칠평도서관,공공시설,경상북도 경주시 안강읍 비화중로 51,-,994.68,153,0,19,-,-,예,-
경주시,35.793567,129.439761,문무대왕꿈마루작은도서관,공공시설,경상북도 경주시 문무대왕면 감은로 17 (양북면민복지회관),-,156,36,0,3,-,-,-,-
경주시,35.842134,129.181528,송화도서관,공공시설,경상북도 경주시 태종로 472-9,-,2030.6,185,0,45,-,-,예,-
경주시,35.874205,129.191741,현곡꿈마루작은도서관,공공시설,경상북도 경주시 현곡면 용담로 311 (현곡면복지회관),-,122.4,20,0,2,-,-,-,-
경주시,35.838747,129.207781,중앙도서관,공공시설,경상북도 경주시 금성로 236,-,536,58,0,10,-,-,예,-
경주시,35.8517,129.102613,단석도서관,공공시설,경상북도 경주시 건천읍 작원3길 23 (건천읍민도서관),-,668,46,0,10,-,-,예,-
경주시,35.859683,129.218957,경주시립도서관,공공시설,경상북도 경주시 원화로 431-12 (경주시립도서관),-,3295.5,321,0,46,-,-,예,-
청도군,35.685254,128.724192,청도소싸움미디어체험관,공공시설,경상북도 청도군 화양읍 남성현로 346,-,1000,25,2,5,-,-,-,-
경주시,35.7987,129.493011,감포도서관,공공시설,경상북도 경주시 감포읍 동해안로 2151,-,308,12,0,6,-,-,예,-
경주시,35.987092,129.272833,강동꿈마루작은도서관,공공시설,경상북도 경주시 강동면 강동로 17,-,126,36,0,3,-,-,-,-
영양군,36.6283233,129.0631601,저리마을회관,공공시설,경상북도 영양군 청기면 모시골길 7,-,99,25,4,1,-,아니오,-,아니오
영양군,36.6473757,129.0510127,상청2리마을회관,공공시설,경상북도 영양군 청기면 신당2길 9-2,-,99,25,4,1,-,아니오,-,아니오
포항시,36.201326,129.340405,해아작은도서관,공공시설,경상북도 포항시 북구 청하면 청하로 247,-,70,20,2,1,-,-,-,-
의성군,36.383796,128.440254,의성군립도서관,공공시설,경상북도 의성군 안계면 안계길 114 (의성군안계도서관),-,1228.6,253,4,17,-,-,예,-
의성군,36.256965,128.680857,금성면작은도서관,공공시설,경상북도 의성군 금성면 탑리길 65,-,113.58,20,0,3,-,-,-,-
경주시,35.69912,129.471892,양남꿈마루작은도서관,공공시설,경상북도 경주시 양남면 죽전안길 27-3,-,232,36,0,2,-,-,-,-
경주시,35.860752,129.178469,화랑마을꿈마루도서관,공공시설,경상북도 경주시 석현로 123 (화랑마을),-,115.4,43,0,3,-,-,-,-
안동시,36.616494,128.767379,어깨동무작은도서관,공공시설,경상북도 안동시 와룡면 퇴계로 826,-,정보없음,10,2,1,-,아니오,아니오,아니오
예천군,36.771397,128.4188494,효자면사무소,공공시설,경상북도 예천군 효자면 도효자로 1481,-,324,81,3,3,-,아니오,아니오,아니오
경산시,35.819766,128.740226,중앙동행정복지센터,공공시설,"경상북도 경산시 삼북동 경안로30길  18 , 중앙동주민센터 (삼북동)",-,120,36,5,3,-,예,예,아니오
상주시,36.5121225,128.158902,공검면행정복지센터,공공시설,경상북도 상주시 공검면비재로 1308,-,234,71,0,2,-,아니오,아니오,아니오
경산시,35.912262,128.81216,하양읍행정복지센터,공공시설,경상북도 경산시 하양읍 문화로  36,-,200,50,12,1,-,예,예,아니오
경산시,35.91151,128.812784,경산시문화회관,공공시설,"경상북도 경산시 하양읍 문화로  24 , 경산시 문화회관",-,200,50,10,2,-,-,예,아니오
경산시,35.757141,128.764934,송백1리마을회관,공공시설,"경상북도 경산시 남천면 송백1길  21 , 송백1리마을회관",-,143.43,43,2,2,-,-,-,-
포항시,36.1120963,129.3471549,약성1리마을쉼터,특정계층이용시설,경상북도 포항시 북구 흥해읍 흥해로85번길 5,-,79,24,1,1,-,아니오,아니오,아니오
봉화군,36.9398916,128.9130284,의양3리마을회관,공공시설,경상북도 봉화군 춘양면 현마1길 15,-,99,24,3,1,-,아니오,아니오,아니오
봉화군,36.938123,128.9156328,춘양복지회관,공공시설,경상북도 봉화군 춘양면 의양로1길 7,-,424,106,4,2,-,아니오,아니오,아니오
봉화군,36.9376599,129.0031399,소천면사무소,공공시설,경상북도 봉화군 소천면 소천로 1294,-,537.71,100,4,2,-,아니오,아니오,아니오
영양군,36.7652253,129.2025903,수비면사무소,공공시설,경상북도 영양군 수비면 한티로 503,-,308.73,100,2,2,-,아니오,-,아니오
포항시,36.1055842,129.3430847,옥성2리마을쉼터,특정계층이용시설,경상북도 포항시 북구 흥해읍 동해대로 1489-2,-,215,65,1,1,-,아니오,아니오,아니오
봉화군,36.81603,128.961891,재산면사무소,공공시설,경상북도 봉화군 재산면 대내골길  4,-,682,40,5,1,-,아니오,아니오,아니오
경산시,35.8245639,128.7410867,경산시청별관2,공공시설,경상북도 경산시 경안로43길 6 (중방동),-,16.5,5,0,1,-,예,예,-
경산시,35.8193595,128.7542027,경산시동부동생활문화복합센터,공공시설,경상북도 경산시 원효로34길 12 (사동),-,83.4,25,0,2,-,아니오,예,아니오
구미시,36.207123,128.327679,이례1마을회관,공공시설,경상북도 구미시 고아읍이례로3길 5,-,66.9,17,2,1,-,아니오,아니오,아니오
구미시,36.2993248,128.2839726,농소1마을회관,공공시설,경상북도 구미시 옥성면 중농소길 3-8,-,117,29,1,1,-,아니오,아니오,아니오
구미시,36.3136959,128.280472,농소2마을회관,공공시설,경상북도 구미시 옥성면선상동로 1045,-,94,24,1,1,-,아니오,아니오,아니오
